"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18"
"RS_GCF_004770765.1",-0.305145849742842,-0.42724708502826,0.616260040506314,0.181041160797397,-0.24130641535292,0.249314031052688,0.813344430123946,0.101743768258754,-0.273682581748613,-0.253023777613573,0.229919253221316,0.247152344161393,0.565108102732294,0.0972909352352758,-0.124727483158677,-0.229013188782106,0.424756691296916,-0.00383218310170174
"RS_GCF_004769665.1",-0.722496588902546,-0.550405451717799,0.40228925449243,0.280632109231868,-0.119071623583044,0.23892366217318,0.806060535287214,-0.0712560211922073,0.555266239019679,0.0847354984419653,0.385932694202144,-0.343035313431573,0.622691389545163,-0.272979044617092,-0.220450996610249,-0.516223437487618,0.391384582412098,-0.038603905521059
"GB_GCA_021604805.1",-0.281055280795045,-0.413519194876418,-0.0293135558106368,-0.73343624900316,1.2581001694152,0.378385739397133,0.0611965651381301,-0.343623014939323,-0.734094410491193,0.441453416432127,0.403125831866146,0.491112542460082,-0.561708830571416,-0.117412551691688,-0.690321599859801,0.194820927178484,0.0357241433702345,-0.126468539250192
"GB_GCA_020425925.1",-0.146776996456423,-0.34969184506081,0.483089476188674,0.226713237265568,-0.513578908454663,-0.95959114969001,1.0827207552415,-0.956723376512713,-0.522990572629649,0.202540054286225,0.545744478153382,0.155274740389494,0.0980317839126788,0.295341361455034,-0.0383665281282906,0.0167368422688808,0.229580349561057,-0.119711827994369
"GB_GCA_016793245.1",-0.989276641654487,-0.625014071642379,-0.0708996770179625,-0.903869981225134,-1.55183500186473,-1.59470336671559,-1.5013077256728,-0.865604555607095,-0.0508677323959293,0.21072896474141,0.279223921864348,-0.0353451106434636,-0.21077032652991,-0.56063169406616,-0.523097048744727,0.314589405478452,-0.00616502945777261,-0.147850355965777
"GB_GCA_007750655.1",0.399219601220345,-0.246077272183664,-0.0847826381937793,0.112333658759582,-0.375044407656349,-0.995460948142873,0.939271805535971,-1.10493674131962,-0.322636469294808,-0.0231021211965309,-0.206621263289683,0.0333973499847284,-0.128188993689813,0.0633018828890056,-0.0479466605302433,0.130420655772821,0.224715887844695,-0.142234832842943
"GB_GCA_009691855.1",0.435979950117774,-0.281218099424127,-0.17599489495396,-0.159951377713701,-1.52703442067289,-0.0675212587599673,-1.47428165014622,0.172619774631529,-0.039784841669662,0.398360856296755,-0.182005615203353,0.0337261374087226,-0.134079427040721,0.060548285587303,0.105888997454554,0.0937404652676221,0.235427193989656,-0.0244733784281791
"GB_GCA_020853575.1",-0.473432289410318,-0.44469028604315,-0.285086038964736,-0.523837252218809,-0.56799419370999,-1.53724069736327,-1.51804154298913,-0.243474531274337,-0.897300382396871,1.52653395645239,0.0822612179494382,0.75689023115671,-0.440345704352718,-0.299816541032632,-0.490726128064424,0.3193861210808,-0.117984085746259,-0.136191359337868
"GB_GCA_019636275.1",-0.407305393979617,-0.543623707871055,0.486588684652404,-0.54849049635596,1.56880527047478,0.142059177625384,-0.413609346831468,-0.721382860899533,-0.165431216572432,-0.193464172395867,-0.507352853260766,-0.573153091512113,0.385363258942182,-0.49179789884004,0.0906009289974697,-0.0764266288370829,0.454970889780541,-0.0344818853191417
"GB_GCA_024653775.1",-0.306728435269524,-0.492982359885149,-0.920858956096996,0.168589894704741,-1.32974653383018,-0.0584203018900565,-1.50077897983263,0.309750436567501,0.349987047885252,0.308750556328335,0.244593301755969,0.529787774352877,-0.692000544071826,-0.519346890044858,-0.133077411100707,0.517420448418293,0.00775005041872748,-0.128294472067836
"GB_GCA_021650895.1",-0.569948803139766,0.993886552305214,0.215844406872808,0.526131759979056,-0.161035924513439,-0.161485946184319,-1.85838297164218,0.600321788047368,-0.00981657028763193,1.08861077945502,-0.261882266338758,0.483250362144385,0.614377983279033,-0.421099996230529,0.952781342169412,-0.523177691189368,-1.80127223457268,0.536823941205623
"RS_GCF_001753675.2",-0.588781680847268,0.987136446119508,-0.469507265880183,0.680880301235016,-0.024342629768094,-0.136389257662035,-1.99130149482648,0.564092914240344,0.0105126996014241,0.917771474359897,-0.668966184783874,0.260736697191309,0.656753508035508,-0.263604036590081,0.581214873727855,0.181961162331145,-1.84677610097296,0.539197159233366
"GB_GCA_013152475.1",0.435979950117774,-0.281218099424127,-0.17599489495396,-0.159951377713701,-1.52703442067289,-0.0675212587599673,-1.47428165014622,0.172619774631529,-0.039784841669662,0.398360856296755,-0.182005615203353,0.0337261374087226,-0.134079427040721,0.060548285587303,0.105888997454554,0.0937404652676221,0.235427193989656,-0.0244733784281791
"GB_GCA_016795155.1",0.345301897403516,-0.306346217352659,0.316275524728934,-0.314966689501547,1.40217973516109,-0.61751831122634,-0.305449567265938,0.00318629992582503,-0.243859965893387,-0.447234501283372,-0.0246671446424134,-0.229491164169373,-0.115597757948201,0.166819867026552,0.105351306386027,0.0572176417869835,0.336569246384344,-0.0608683670052441
"GB_GCA_021324515.1",-0.321634521056534,-0.440674094483995,-0.175301468155191,0.341533964019529,-1.3938079932572,0.0269013858983307,-1.50134238857289,0.216639522223837,0.348023830354887,0.559718028759078,-0.197204987276897,0.463849262739918,0.533866546144409,0.127105892036813,-0.503327438967036,-0.287165823666187,0.29241608822584,0.051552092884158
"GB_GCA_003669125.1",0.12118185690256,1.2123512107839,-0.245154771986764,0.33687105766116,0.0770292651735352,0.191814822707019,0.52880496198204,-0.268400820138746,0.554943906492315,-0.491831642677747,0.0140148366231809,-0.0566389886016787,0.184668825387147,0.147374069835597,0.203206452411631,-0.313414296152404,-1.84925045344981,0.441167215918424
"GB_GCA_016872645.1",0.0110905509260102,1.16886144101008,-0.170387469779781,0.259408891436883,0.250532752936489,0.837678082119824,0.306643982671191,-1.01191707857346,0.396339714494437,-0.391968251121452,0.0230523242692524,0.0397201179471397,0.0872752907111881,0.140181684667785,0.241942173956933,-0.270946339577993,-1.84011231709277,0.44041497837403
"GB_GCA_903871875.1",0.12118185690256,1.2123512107839,-0.245154771986764,0.33687105766116,0.0770292651735352,0.191814822707019,0.52880496198204,-0.268400820138746,0.554943906492315,-0.491831642677747,0.0140148366231809,-0.0566389886016787,0.184668825387147,0.147374069835597,0.203206452411631,-0.313414296152404,-1.84925045344981,0.441167215918424
"GB_GCA_903858935.1",-0.205631490456536,1.17689637530399,-0.111492905905965,0.269626096232768,0.0371988245122926,0.190234570928853,0.549627600128443,-0.228444184308175,0.456882508834038,-0.366680099223427,0.319172051525483,-0.0219124549343253,0.429373400792873,0.515719905085263,-0.275546194787355,-0.29543584245913,-1.88469722785694,0.475580351142114
"RS_GCF_000092105.1",0.466015994180805,-0.253003158096079,-0.261128717606512,0.322314171356018,0.0263408296645352,0.0893396342813985,0.548610385836367,-0.23841648360847,0.518587401035686,-0.294813614372002,0.125290149023504,-0.0248916699447803,-0.20188393962367,0.14640685751566,-0.176545030078343,-0.226427396785201,0.277256613656572,-0.088265629600129
"RS_GCF_007859735.1",0.102798247863764,1.19745852359909,0.125478618913813,-0.231611146384617,1.34040519949904,0.52183611054334,-0.0478106143789272,-0.572608681716125,-0.532518858152567,0.248574455439957,-0.23609097916545,-0.0841707710427705,0.103187269530988,0.105977189990683,0.437564647673642,-0.0153392047764242,-1.85795160967521,0.452706299556351
"RS_GCF_007745175.1",0.110071615056148,1.21426239061045,-0.17053122479937,0.258042465952775,1.31798651788412,-0.138077999810446,0.0897661293543565,0.0769656890693,0.164978308411454,0.258740047749828,-0.0814384416768182,-0.0579148936103719,0.141815870719913,0.102853161181622,0.312478324258181,-0.312798543417894,-1.89218971967257,0.443309484320142
"GB_GCA_016795105.1",-0.656069412196752,1.02004638987545,-0.0810961767154494,0.45973835438704,0.361154518054572,-0.13823466424909,0.0397300324510786,-0.354121942461909,0.541330278764461,-1.2299923657629,0.468482669389915,-0.237983868384672,0.523639330601785,0.591527012230068,-0.0725060208803134,0.306078647634784,-1.81273793282352,0.481169380207304
"GB_GCA_003670925.1",0.12118185690256,1.2123512107839,-0.245154771986764,0.33687105766116,0.0770292651735352,0.191814822707019,0.52880496198204,-0.268400820138746,0.554943906492315,-0.491831642677747,0.0140148366231809,-0.0566389886016787,0.184668825387147,0.147374069835597,0.203206452411631,-0.313414296152404,-1.84925045344981,0.441167215918424
"GB_GCA_015485495.1",-0.462110047684853,1.00060038126485,-0.350866761649896,0.456909212858827,-1.00130548547357,-0.307566156453271,-2.08856887725547,-0.0769842077017722,0.619912408283532,-0.551940454682296,0.0197197153954601,-0.0914776107173054,0.287974334291974,0.127006191075172,0.60233005198141,0.353276673927274,-1.84422055172364,0.500399443374961
"GB_GCA_016936015.1",-0.170963974818495,-0.370029425102597,-0.10408085801762,-0.655974082778883,1.08459668165224,-0.267477520015672,0.283357544448979,0.399893243495393,-0.575490218493314,0.341590024875833,0.394088344220075,0.394753435911264,-0.464315295895457,-0.110220166523876,-0.729057321405103,0.152352970604073,0.0265860070132013,-0.125716301705798
"GB_GCA_012719125.1",0.0341056315398168,-0.391386613539749,-0.44847499013946,-0.579974632598712,-1.51882057458649,-0.106916189702387,-1.40590253262989,0.331664469047484,-0.106942490893382,0.269070245528861,0.0407786685256184,0.542535598587323,-0.657127337538033,-0.530220079024797,-0.163493120389929,0.198935244162053,0.038042654335849,-0.10862850693986
"GB_GCA_019694435.1",0.0291113408451576,-0.331947763349811,-0.0526995493187307,0.17760704370335,0.160013876766246,0.733622641916037,0.347272044671921,-0.941976106212615,0.261921811379531,-0.069798679361388,0.439484851571877,0.106193970271392,-0.0545728988939038,0.507560307597515,-0.616561955732027,-0.165980986517516,0.250947975606474,-0.0546047319208326
"GB_GCA_003670825.1",0.223999795686727,1.23903711354636,-0.0239122304805632,-0.0753203884519554,-0.074055540974503,0.205865673648,0.613389197559605,-0.174458932489454,0.016050931926173,-0.601860626543912,-0.149675188511523,-0.179253972582896,0.243433758874181,0.157690483812469,0.289557054281789,-0.058422914085345,-1.82415047980947,0.451316268699027
"GB_GCA_014192425.1",0.223999795686727,1.23903711354636,-0.0239122304805632,-0.0753203884519554,-0.074055540974503,0.205865673648,0.613389197559605,-0.174458932489454,0.016050931926173,-0.601860626543912,-0.149675188511523,-0.179253972582896,0.243433758874181,0.157690483812469,0.289557054281789,-0.058422914085345,-1.82415047980947,0.451316268699027
"RS_GCF_024054565.1",-0.326345587233825,1.12355331604741,0.46591133642948,-0.367654764624797,1.41303773000885,-0.516623374578886,-0.304432352973861,0.01315859922612,-0.305564858095034,-0.519100986134798,0.169214757859565,-0.226511949158918,0.515659582468343,0.536132914596155,0.00635014167701462,-0.011790803886946,-1.82538459512917,0.502977613736998
"GB_GCA_024232675.1",0.223999795686727,1.23903711354636,-0.0239122304805632,-0.0753203884519554,-0.074055540974503,0.205865673648,0.613389197559605,-0.174458932489454,0.016050931926173,-0.601860626543912,-0.149675188511523,-0.179253972582896,0.243433758874181,0.157690483812469,0.289557054281789,-0.058422914085345,-1.82415047980947,0.451316268699027
"GB_GCA_022451045.1",0.223999795686727,1.23903711354636,-0.0239122304805632,-0.0753203884519554,-0.074055540974503,0.205865673648,0.613389197559605,-0.174458932489454,0.016050931926173,-0.601860626543912,-0.149675188511523,-0.179253972582896,0.243433758874181,0.157690483812469,0.289557054281789,-0.058422914085345,-1.82415047980947,0.451316268699027
"GB_GCA_007695205.1",0.155849372540602,-0.334574589622686,-0.237742724098418,-0.588729121350492,1.12442712231349,-0.265897268237506,0.262534906302575,0.359936607664822,-0.477428820835038,0.216438481421514,0.0889311293177728,0.36002690224391,-0.709019871301183,-0.478566001773542,-0.250304674206117,0.134374516910799,0.0620327814203323,-0.160129436929488
"GB_GCA_002901265.1",0.557723691118558,-0.224406075507064,0.0347373710870823,-0.168705866465481,1.11621327622708,-0.226502337295085,0.194155788786249,0.200891913248868,-0.410271171611318,0.345729092189408,-0.133853154411199,-0.14878255893469,-0.185971960803871,0.112202362838558,0.0190774436383663,0.0291797380163683,0.259417321074139,-0.0759743084178074
"GB_GCA_007753675.1",-0.109623545851279,1.1155183817535,0.407016772555664,-0.377871969420682,1.62637165843305,0.130820136612085,-0.547415970431114,-0.770314295039168,-0.366107652434636,-0.544389138032823,-0.126904969396665,-0.164879376277453,0.173561472386658,0.160594694178677,0.523838510421302,0.012698698994191,-1.780799684365,0.467812240968915
"RS_GCF_000346295.1",0.356412139249929,-0.308257397179214,0.24165197754154,-0.236138097793163,0.161222482450504,-0.287625488708875,0.133589265361745,-0.342180209282221,0.146105632187474,-1.19780619171095,0.0707861336575857,-0.22821525916068,-0.0727448032809664,0.211340775680527,-0.00392056546052361,0.0566018890524734,0.37950851260711,-0.0630106354069625
"RS_GCF_007860135.1",0.212447914556318,-0.361247061443167,0.180166805875285,-0.385040792458152,-0.000110709028294821,-0.788430055208688,-2.41292583882609,0.320280670516533,-0.263339234032593,0.355968953251549,-0.168272883734567,-0.0482583728346533,-0.106558178852285,0.070644881121323,0.301434732048765,0.122394121772747,0.269639853077094,-0.0072251686138974
"GB_GCA_012270065.1",0.223999795686727,1.23903711354636,-0.0239122304805632,-0.0753203884519554,-0.074055540974503,0.205865673648,0.613389197559605,-0.174458932489454,0.016050931926173,-0.601860626543912,-0.149675188511523,-0.179253972582896,0.243433758874181,0.157690483812469,0.289557054281789,-0.058422914085345,-1.82415047980947,0.451316268699027
"RS_GCF_007741535.1",-0.166663727150991,-0.460004501242101,0.118562731750416,-0.812452110610834,1.58389706901045,-0.0110499827559556,-0.459231429060461,-0.581285264092937,-0.469621807114985,-0.476661720494972,0.20715462673263,0.375677403558046,-0.736039203121472,-0.431140882753359,-0.125295089913155,0.204880377255825,0.14832284308757,-0.145775733061319
"GB_GCA_003233175.1",-0.448576779280284,1.07850576143966,-0.172834322552632,0.122089827051887,-1.19158813191414,0.66518608635931,-1.78000965074255,-0.654866072152184,0.278799048696954,0.536386746867789,0.184603800079401,0.255679442949213,0.34101944521283,0.412352534012222,-0.0407270475793149,-0.187791405898955,-1.94248848480715,0.528471311989066
"GB_GCA_003171335.1",0.242020585605874,-0.26177209081353,0.093775689980487,-0.157122236185488,-0.164574417144746,0.101810233444214,0.654017259560336,-0.104517960128607,-0.118366971188733,-0.279691054783847,0.266757338791102,-0.112780120258644,0.101585569269089,0.525069106742199,-0.56894707540717,0.0465424389751319,0.266909812889774,-0.0437034415958357
"GB_GCA_022360095.1",0.109629975772152,-0.387932964205628,-0.0410757356309156,0.027150653654963,0.150974097119743,-0.802480906149669,-2.49751007440365,0.226338782867241,0.275553740533549,0.465997937117714,-0.00458285859986305,0.0743566111465637,-0.165323112339319,0.0603284671444511,0.215084130178606,-0.132597260294311,0.244539879436761,-0.0173742213945006
"GB_GCA_022072405.1",0.155849372540602,-0.334574589622686,-0.237742724098418,-0.588729121350492,1.12442712231349,-0.265897268237506,0.262534906302575,0.359936607664822,-0.477428820835038,0.216438481421514,0.0889311293177728,0.36002690224391,-0.709019871301183,-0.478566001773542,-0.250304674206117,0.134374516910799,0.0620327814203323,-0.160129436929488
"GB_GCA_013360585.1",0.435979950117774,-0.281218099424127,-0.17599489495396,-0.159951377713701,-1.52703442067289,-0.0675212587599673,-1.47428165014622,0.172619774631529,-0.039784841669662,0.398360856296755,-0.182005615203353,0.0337261374087226,-0.134079427040721,0.060548285587303,0.105888997454554,0.0937404652676221,0.235427193989656,-0.0244733784281791
"GB_GCA_019456255.1",0.435979950117774,-0.281218099424127,-0.17599489495396,-0.159951377713701,-1.52703442067289,-0.0675212587599673,-1.47428165014622,0.172619774631529,-0.039784841669662,0.398360856296755,-0.182005615203353,0.0337261374087226,-0.134079427040721,0.060548285587303,0.105888997454554,0.0937404652676221,0.235427193989656,-0.0244733784281791
"GB_GCA_022563885.1",0.107996765086729,-0.378533356241623,-0.0877207927297884,-0.00341252066519387,-1.50506235874399,0.0425324886174785,-1.43758079114173,0.270624774042557,-0.0928077465529779,0.324537501438593,-0.666052227313902,0.306507745091347,0.347926904225717,-0.230923529235982,0.0617758101021082,-0.0501528952924016,0.352962836273304,0.0272880104410711
"GB_GCA_021372945.1",0.242020585605874,-0.26177209081353,0.093775689980487,-0.157122236185488,-0.164574417144746,0.101810233444214,0.654017259560336,-0.104517960128607,-0.118366971188733,-0.279691054783847,0.266757338791102,-0.112780120258644,0.101585569269089,0.525069106742199,-0.56894707540717,0.0465424389751319,0.266909812889774,-0.0437034415958357
"GB_GCA_020853975.1",0.24319089074302,-0.320878539434143,0.0420091265793982,-0.481306364144124,1.08736326184892,-0.222841855233612,0.271456129527082,0.121834011447198,-0.120215325409168,0.573459384378781,-0.141529738565074,-0.861585200508874,-0.069623740503967,-0.247751203036939,0.00970453205695342,-0.00303912862208499,0.251145185829654,-0.100596978056562
"GB_GCA_019636615.1",-0.0847922942880239,-0.418193796251639,0.13028322880357,-0.324767507095617,1.10933532377782,-0.112788107856166,0.308156988531568,0.219839010858226,-0.173238230292484,0.499636029520619,-0.625576350675623,-0.588803592826249,0.412382590762471,-0.539223017860223,-0.0344086552954925,-0.146932489182109,0.368680828113303,-0.0488355891873113
"GB_GCA_020849105.1",0.254301132589433,-0.322789719260698,-0.0326144206079952,-0.40247777243574,-0.153593990861665,0.107050967283853,0.710494962154765,-0.223532497760848,0.269750272671694,-0.177112306048794,-0.0460764602650746,-0.860309295500181,-0.026770785836733,-0.203230294382964,-0.099567339789597,-0.00365488135659511,0.294084452052421,-0.10273924645828
"GB_GCA_020831775.1",0.345301897403516,-0.306346217352659,0.316275524728934,-0.314966689501547,1.40217973516109,-0.61751831122634,-0.305449567265938,0.00318629992582503,-0.243859965893387,-0.447234501283372,-0.0246671446424134,-0.229491164169373,-0.115597757948201,0.166819867026552,0.105351306386027,0.0572176417869835,0.336569246384344,-0.0608683670052441
"GB_GCA_002418285.1",0.435979950117774,-0.281218099424127,-0.17599489495396,-0.159951377713701,-1.52703442067289,-0.0675212587599673,-1.47428165014622,0.172619774631529,-0.039784841669662,0.398360856296755,-0.182005615203353,0.0337261374087226,-0.134079427040721,0.060548285587303,0.105888997454554,0.0937404652676221,0.235427193989656,-0.0244733784281791
"GB_GCA_015709595.1",0.0418793388743904,-0.404729861106293,0.248923733033856,-0.548738595471806,0.132372468072343,-0.283965006647402,0.210889606102578,-0.42123811108389,0.436161478389624,-0.970075899521574,0.0631095495037108,-0.941017900734863,0.0436034170189372,-0.14861279019497,-0.0132934770419365,0.0243830224140201,0.371236377362625,-0.0876333050457166
"GB_GCA_022564665.1",0.557723691118558,-0.224406075507064,0.0347373710870823,-0.168705866465481,1.11621327622708,-0.226502337295085,0.194155788786249,0.200891913248868,-0.410271171611318,0.345729092189408,-0.133853154411199,-0.14878255893469,-0.185971960803871,0.112202362838558,0.0190774436383663,0.0291797380163683,0.259417321074139,-0.0759743084178074
"GB_GCA_014238205.1",0.223999795686727,1.23903711354636,-0.0239122304805632,-0.0753203884519554,-0.074055540974503,0.205865673648,0.613389197559605,-0.174458932489454,0.016050931926173,-0.601860626543912,-0.149675188511523,-0.179253972582896,0.243433758874181,0.157690483812469,0.289557054281789,-0.058422914085345,-1.82415047980947,0.451316268699027
"GB_GCA_022446795.1",0.223999795686727,1.23903711354636,-0.0239122304805632,-0.0753203884519554,-0.074055540974503,0.205865673648,0.613389197559605,-0.174458932489454,0.016050931926173,-0.601860626543912,-0.149675188511523,-0.179253972582896,0.243433758874181,0.157690483812469,0.289557054281789,-0.058422914085345,-1.82415047980947,0.451316268699027
"GB_GCA_022446965.1",0.223999795686727,1.23903711354636,-0.0239122304805632,-0.0753203884519554,-0.074055540974503,0.205865673648,0.613389197559605,-0.174458932489454,0.016050931926173,-0.601860626543912,-0.149675188511523,-0.179253972582896,0.243433758874181,0.157690483812469,0.289557054281789,-0.058422914085345,-1.82415047980947,0.451316268699027
"GB_GCA_009691725.1",0.223999795686727,1.23903711354636,-0.0239122304805632,-0.0753203884519554,-0.074055540974503,0.205865673648,0.613389197559605,-0.174458932489454,0.016050931926173,-0.601860626543912,-0.149675188511523,-0.179253972582896,0.243433758874181,0.157690483812469,0.289557054281789,-0.058422914085345,-1.82415047980947,0.451316268699027
"GB_GCA_022447205.1",0.223999795686727,1.23903711354636,-0.0239122304805632,-0.0753203884519554,-0.074055540974503,0.205865673648,0.613389197559605,-0.174458932489454,0.016050931926173,-0.601860626543912,-0.149675188511523,-0.179253972582896,0.243433758874181,0.157690483812469,0.289557054281789,-0.058422914085345,-1.82415047980947,0.451316268699027
"GB_GCA_023269615.1",0.12118185690256,1.2123512107839,-0.245154771986764,0.33687105766116,0.0770292651735352,0.191814822707019,0.52880496198204,-0.268400820138746,0.554943906492315,-0.491831642677747,0.0140148366231809,-0.0566389886016787,0.184668825387147,0.147374069835597,0.203206452411631,-0.313414296152404,-1.84925045344981,0.441167215918424
"GB_GCA_014879575.1",-1.14239169739965,0.840235238526467,0.0121212388458793,-0.0575892979196093,-0.0203389013264004,0.303584171434547,0.833811590802809,0.0178477008628997,0.622526492910865,-0.366724684085993,0.192284450628491,0.0993002954227757,0.241491668652943,-1.23112603215892,0.368671015234227,-0.515994011653664,-1.89706024994096,0.372260676262123
"GB_GCA_002396485.1",0.223999795686727,1.23903711354636,-0.0239122304805632,-0.0753203884519554,-0.074055540974503,0.205865673648,0.613389197559605,-0.174458932489454,0.016050931926173,-0.601860626543912,-0.149675188511523,-0.179253972582896,0.243433758874181,0.157690483812469,0.289557054281789,-0.058422914085345,-1.82415047980947,0.451316268699027
"GB_GCA_945905735.1",-0.499875711993068,1.03402295927104,-0.0834246188706083,0.0984723427105264,-0.0134609488771363,0.189869941995628,0.71981039105749,-0.00109939674645875,0.385493551592031,-0.520631621417205,0.684007646892915,0.539321329314334,-0.356862882913398,-0.579700651460141,0.422157114168086,-0.339881784455187,-2.00632375698012,0.345121957031627
"GB_GCA_903933715.1",-0.159853732972082,-0.371940604929152,-0.178704405205013,-0.577145491070499,-0.156360571058345,0.0624153025017935,0.722396377076662,0.0545267342873474,-0.185524620412453,-0.408981665551741,0.489541622520074,0.396029340919957,-0.421462341228223,-0.0656992578699015,-0.838329193251653,0.151737217869563,0.0695252732359677,-0.127858570107516
"GB_GCA_003134765.1",0.223999795686727,1.23903711354636,-0.0239122304805632,-0.0753203884519554,-0.074055540974503,0.205865673648,0.613389197559605,-0.174458932489454,0.016050931926173,-0.601860626543912,-0.149675188511523,-0.179253972582896,0.243433758874181,0.157690483812469,0.289557054281789,-0.058422914085345,-1.82415047980947,0.451316268699027
"GB_GCA_016713245.1",-0.627658949434434,-0.552676996647676,0.972565496355148,-0.0426818284629457,0.21816353134404,0.504161316534238,0.0915780947609103,-0.839478103499006,-0.265875568028561,-0.946123979530059,0.348142750636172,0.262802845475529,0.538088770912004,0.144716054255458,0.000282101134284897,-0.15850732843708,0.511046752964153,0.0105215207664678
"GB_GCA_012960505.1",0.113908489710177,1.19554734377254,0.0508550717264195,-0.152782554676232,0.0994479467884503,0.851728933060805,0.391228218248756,-0.917975190924171,-0.142553260071705,-0.501997234987618,-0.140637700865451,-0.0828948660340773,0.146040224198222,0.150498098644657,0.328292775827091,-0.0159549575109344,-1.81501234345244,0.450564031154633
"RS_GCF_010681825.2",0.0284289542188845,-0.40557265399671,0.329926079765712,-0.0795992407446552,0.183194544379402,-0.177571741331429,0.170290124366232,-0.244175209871193,0.0930827273041583,-1.27162954656911,-0.413260478452964,0.0445663485219446,0.409261527985472,-0.080131039142758,-0.0480337528129695,-0.0872914715075504,0.497044154890759,-0.0112492465377123
"RS_GCF_016595495.1",0.242483958619349,-0.333032120115119,0.0950329832227332,0.0972247566115676,1.55326454130913,-0.631569162167322,-0.390033802843504,-0.0907555877234665,0.295033008672755,-0.337205517417207,0.13902288049229,-0.106876180188156,-0.174362691435234,0.15650345304968,0.0190007045158682,-0.197773740280075,0.31146927274401,-0.0710174197858472
"GB_GCA_016811075.1",0.0279415031732102,-0.393808184687396,-0.0980873131753572,0.401390862180249,0.221816379356386,0.845256641071649,0.363150265530004,-0.883927742632159,0.306960304154491,-0.268773577673869,-0.349718975440974,0.344249044286663,0.182728856966808,-0.152257342475436,-0.181922495885487,-0.327852800770814,0.403930392297254,-0.0372564782752725
