"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18"
"GB_GCA_007748055.1",-0.133709417211951,0.988343090460135,0.0912846951486429,0.466109039955857,1.22650976886896,0.639732383099144,0.382730311421225,-0.525013127660737,0.197198936223094,-0.441995255606638,0.225070054781996,-1.20551722497523,-1.67557043515843,0.332441471871146,0.132197875064435,0.02947463666729,-0.358447880238229,-0.0104420726971579
"RS_GCF_007746795.1",0.162221989430326,0.946195429892692,0.0730338148209054,0.516414355192244,-0.278785031137508,0.807609089850417,-0.0778739869889708,-0.775894244621115,-0.757743136871059,-0.375756193235865,0.564795711534549,-0.940920306410397,-1.81583322648592,-0.255484942068197,0.016190795005529,-0.21487639978222,-0.267282405434549,-0.0118778605967688
"GB_GCA_018699955.1",0.0792074642655717,0.968403068479883,0.398913582851175,0.888685144678908,-0.208881894033423,0.852475360547851,-0.0398755126360001,-0.610913928495398,-0.786316614837191,-0.0618242516604009,0.415532500904716,-1.06299095457589,-1.6938807597882,0.466403734202888,0.069678506612464,-0.0474495304098725,0.177641848394627,-0.00998799579852584
"RS_GCF_000255655.1",-0.235857979408781,1.00193183345972,0.192275610521654,0.319805374934986,-0.204316692974852,0.322257670240793,-0.532258126787174,-0.0556758860071607,-0.899103065652198,-0.112036921946855,0.424101411430473,-1.1843003487321,-1.60626657941147,0.250121871252003,0.155013742643465,-0.00259997360639581,-0.275551789086091,-0.00963349748781876
"GB_GCA_903899985.1",-0.323923129469856,0.992930210662747,0.0360940334617566,-0.151443585719995,-0.354771884352797,0.410766293213624,-0.519507536568161,-0.290008936336952,-0.645675527877957,0.373649413819328,0.30536381798943,-1.18326500478472,-1.61631623237385,0.27233716189691,0.177409199089835,0.00100553836512754,-0.0856317147279829,-0.0101416322641978
"RS_GCF_900113665.1",-0.356578328366209,-0.345149185815603,0.241476331768422,0.337860074705171,-0.152972424721251,0.275698400797689,-0.567595157596752,-0.0656337211384378,-0.849507940272111,-0.174731600273293,0.0971882577752164,0.1767512226465,0.343583976664021,0.0929157227581342,-0.0965804166312988,0.0180707382272511,-0.224438560911802,0.0025441574899958
"RS_GCF_007747795.1",-0.133709417211951,0.988343090460135,0.0912846951486429,0.466109039955857,1.22650976886896,0.639732383099144,0.382730311421225,-0.525013127660737,0.197198936223094,-0.441995255606638,0.225070054781996,-1.20551722497523,-1.67557043515843,0.332441471871146,0.132197875064435,0.02947463666729,-0.358447880238229,-0.0104420726971579
"GB_GCA_005791255.1",-0.323923129469856,0.992930210662747,0.0360940334617566,-0.151443585719995,-0.354771884352797,0.410766293213624,-0.519507536568161,-0.290008936336952,-0.645675527877957,0.373649413819328,0.30536381798943,-1.18326500478472,-1.61631623237385,0.27233716189691,0.177409199089835,0.00100553836512754,-0.0856317147279829,-0.0101416322641978
"GB_GCA_022447225.1",-0.323923129469856,0.992930210662747,0.0360940334617566,-0.151443585719995,-0.354771884352797,0.410766293213624,-0.519507536568161,-0.290008936336952,-0.645675527877957,0.373649413819328,0.30536381798943,-1.18326500478472,-1.61631623237385,0.27233716189691,0.177409199089835,0.00100553836512754,-0.0856317147279829,-0.0101416322641978
"GB_GCA_021372555.1",-0.133665045550781,-0.389111549491193,-0.0169480371173283,-0.209852063485332,-0.351001724308005,0.359329441694522,-0.641449457445829,-0.378762171567455,-0.499701260343717,0.192262799875816,0.0733085087284598,0.408409423380856,0.118987158760852,-0.463234828447024,-0.190309732818101,-0.178653816422744,0.0141578302498894,8.65097054912905e-05
"GB_GCA_020846145.1",0.885959884597754,-0.430406903077501,0.375574618451125,0.28606636398985,1.19638201156405,0.204311663686251,-0.337050672106551,0.19278931840434,0.513104963570041,-0.343811403031928,-0.0152545494284774,-0.340269999275925,0.60671399294805,-0.405567198120275,0.10823318413182,-0.579709687853605,0.341110353416254,-0.00504941991721881
"GB_GCA_012744395.1",0.627062178228382,-0.414915828591324,0.0873969793162164,-0.24281851864049,-1.83053311008883,-0.961088851944963,1.25541537387779,0.456270631388107,0.483628330501034,-0.108661411733668,0.0127583755571438,-0.285607577633083,0.66977537845459,-0.568868800381168,0.17676623962876,-0.441815686283003,0.142511325846067,0.0168800347297392
"GB_GCA_019694455.1",0.540551441710105,0.917554586537539,-0.0207682975773208,0.205283861091642,-0.386566028837068,0.476828957589392,-0.636313193416646,-0.237012515472169,-0.545214863305607,0.523858875359837,-0.00108592255019399,-1.22322527646793,-1.67273006190019,-0.425719742369648,0.448198978675417,-0.140550382414628,0.507143524835726,-0.0146706514222455
"GB_GCA_011523305.1",-0.323923129469856,0.992930210662747,0.0360940334617566,-0.151443585719995,-0.354771884352797,0.410766293213624,-0.519507536568161,-0.290008936336952,-0.645675527877957,0.373649413819328,0.30536381798943,-1.18326500478472,-1.61631623237385,0.27233716189691,0.177409199089835,0.00100553836512754,-0.0856317147279829,-0.0101416322641978
"GB_GCA_016872555.1",-0.323923129469856,0.992930210662747,0.0360940334617566,-0.151443585719995,-0.354771884352797,0.410766293213624,-0.519507536568161,-0.290008936336952,-0.645675527877957,0.373649413819328,0.30536381798943,-1.18326500478472,-1.61631623237385,0.27233716189691,0.177409199089835,0.00100553836512754,-0.0856317147279829,-0.0101416322641978
"GB_GCA_903958265.1",-0.323923129469856,0.992930210662747,0.0360940334617566,-0.151443585719995,-0.354771884352797,0.410766293213624,-0.519507536568161,-0.290008936336952,-0.645675527877957,0.373649413819328,0.30536381798943,-1.18326500478472,-1.61631623237385,0.27233716189691,0.177409199089835,0.00100553836512754,-0.0856317147279829,-0.0101416322641978
"GB_GCA_019636345.1",0.193257527054483,0.940477514223744,-0.409149465225639,-0.510884732572328,1.42485468348522,0.0580418603639694,0.20759425280383,-0.103559442410386,-0.0939537402156517,0.406352919180189,0.535304287713249,-0.916959238972277,-1.87184472623806,-0.296581018402872,0.0439562795969371,-0.193909305376943,0.0440232803364088,-0.0134795230922756
"RS_GCF_007746075.1",0.0901674797019481,0.974158012269937,0.00604090719768449,0.116573704627553,1.205829890614,0.144625799337523,-0.244863608513156,0.0376144307547652,0.248597291750261,-0.415659855551775,0.274091443466491,-0.987651553722978,-1.89509811796554,-0.318683398508783,0.0387712774360274,-0.158909070399924,-0.269364630282605,-0.0120967356044587
"GB_GCA_022451045.1",-0.323923129469856,0.992930210662747,0.0360940334617566,-0.151443585719995,-0.354771884352797,0.410766293213624,-0.519507536568161,-0.290008936336952,-0.645675527877957,0.373649413819328,0.30536381798943,-1.18326500478472,-1.61631623237385,0.27233716189691,0.177409199089835,0.00100553836512754,-0.0856317147279829,-0.0101416322641978
"GB_GCA_002701385.1",-0.323923129469856,0.992930210662747,0.0360940334617566,-0.151443585719995,-0.354771884352797,0.410766293213624,-0.519507536568161,-0.290008936336952,-0.645675527877957,0.373649413819328,0.30536381798943,-1.18326500478472,-1.61631623237385,0.27233716189691,0.177409199089835,0.00100553836512754,-0.0856317147279829,-0.0101416322641978
"GB_GCA_016872775.1",-0.235857979408781,1.00193183345972,0.192275610521654,0.319805374934986,-0.204316692974852,0.322257670240793,-0.532258126787174,-0.0556758860071607,-0.899103065652198,-0.112036921946855,0.424101411430473,-1.1843003487321,-1.60626657941147,0.250121871252003,0.155013742643465,-0.00259997360639581,-0.275551789086091,-0.00963349748781876
"GB_GCA_007860105.1",-0.30887610323563,1.00011713035158,-0.0478978780363592,-0.278212078491905,1.10294880744486,0.238012004386352,-0.145508128226055,-0.1179232194758,0.405645687370349,0.188718415831482,0.0604960056311627,-1.21723906656258,-1.69060060598714,0.281897733986188,0.177291506515569,0.0450265081931184,-0.12812087272808,-0.0106553573727123
"RS_GCF_008629675.1",0.15963871405966,-0.427379167739999,-0.376947747853766,-0.219757875009362,1.44930472178497,0.501711592606488,0.713246251860543,-0.754940236056391,0.000622171791420992,0.198630905181814,0.254227589767784,0.456849517941047,0.0829863477037546,-0.381028138366877,-0.230336054682591,-0.185184953097601,0.054729575358658,-0.00159671821528558
"RS_GCF_007859865.1",-0.429596452193058,-0.346963888923751,0.00130284321040923,-0.26015737872172,1.15429307569846,0.191452734943249,-0.180845159035633,-0.127881054607077,0.455240812750436,0.126023737505044,-0.266417148024093,0.143812504816023,0.25924995008835,0.124691585492319,-0.074302652759195,0.0656972200267653,-0.07700764455379,0.00152229760510223
"GB_GCA_003233175.1",0.234400367068004,0.965121944573251,0.0806828174521937,0.627817552396117,-1.67519524071951,-0.579065648959464,1.82723446140335,-0.0198092484199143,0.0784795717220209,-0.615983529733244,0.412273051367399,-0.812715081871302,-1.90960125987335,-0.287918428463699,-0.000426359544402939,-0.0694701376043217,-0.204690094730183,0.00998635550817127
"GB_GCA_021413585.1",-0.323923129469856,0.992930210662747,0.0360940334617566,-0.151443585719995,-0.354771884352797,0.410766293213624,-0.519507536568161,-0.290008936336952,-0.645675527877957,0.373649413819328,0.30536381798943,-1.18326500478472,-1.61631623237385,0.27233716189691,0.177409199089835,0.00100553836512754,-0.0856317147279829,-0.0101416322641978
"GB_GCA_003389215.1",0.303084361179471,0.954217990289686,0.313669794900216,0.539149809350604,-0.229561772288385,0.35736877678623,-0.667469432570381,-0.0482863700798954,-0.734918259310023,-0.0354888516055379,0.464553889589212,-0.845125283323634,-1.91340844259531,-0.18472113617704,-0.0237480910159434,-0.235833237477086,0.26672509835025,-0.0116426587058267
"GB_GCA_007859745.1",0.0416063031593827,0.958973913378354,-0.105736270294333,-0.583171136912858,1.08584025450106,0.21844814785549,-0.16070659988124,-0.140237289670232,0.264626477127078,-0.0884423187024268,-0.255423206098146,-0.86684457205624,-1.91152821341145,0.736623379256549,0.51635681440028,-0.179453352301778,-0.205807796437299,-0.00567994293056007
"GB_GCA_016710275.1",-0.238441254779447,-0.371642764172967,-0.257705952153017,-0.41636685526662,1.52377305994763,0.0163601729968645,0.25886211206234,-0.0347218774424369,-0.140737756989718,0.462350176470824,0.113533289663707,0.213469475619346,0.292552994778213,0.124578674953324,-0.091513107044655,0.0270914730782229,0.0464601917071159,0.000647644893664466
"GB_GCA_013360585.1",-0.372465100789607,-0.33522429393202,0.0929437573398134,-0.0219856887459373,-1.6998378256812,-1.02246771503936,1.35026388101458,0.456118224732972,0.240142306095209,0.0707273989955113,-0.174071995832977,0.305991791132975,0.239766290314214,0.0826975270075395,-0.0908021147348611,0.167082512376672,0.0280738241506732,0.0239002388185568
"GB_GCA_012729395.1",-0.429596452193058,-0.346963888923751,0.00130284321040923,-0.26015737872172,1.15429307569846,0.191452734943249,-0.180845159035633,-0.127881054607077,0.455240812750436,0.126023737505044,-0.266417148024093,0.143812504816023,0.25924995008835,0.124691585492319,-0.074302652759195,0.0656972200267653,-0.07700764455379,0.00152229760510223
"GB_GCA_019456195.1",0.0947106479143764,-0.3720542259104,0.48158254917527,-0.543516893106899,-1.69491721820975,-0.992390469366662,1.36225475486244,0.364054418859455,0.10792935921648,-0.255678239443925,-0.197137334695937,0.177974350141729,0.254684284733145,0.060451251805562,-0.447450317042963,1.18891823435902,0.167427202539302,0.0210098797124769
"GB_GCA_012744475.1",-0.429596452193058,-0.346963888923751,0.00130284321040923,-0.26015737872172,1.15429307569846,0.191452734943249,-0.180845159035633,-0.127881054607077,0.455240812750436,0.126023737505044,-0.266417148024093,0.143812504816023,0.25924995008835,0.124691585492319,-0.074302652759195,0.0656972200267653,-0.07700764455379,0.00152229760510223
"GB_GCA_020851735.1",-0.429596452193058,-0.346963888923751,0.00130284321040923,-0.26015737872172,1.15429307569846,0.191452734943249,-0.180845159035633,-0.127881054607077,0.455240812750436,0.126023737505044,-0.266417148024093,0.143812504816023,0.25924995008835,0.124691585492319,-0.074302652759195,0.0656972200267653,-0.07700764455379,0.00152229760510223
"GB_GCA_020427635.1",-0.0219826943945934,-0.376367510905242,0.0351053650818397,-0.326944747166891,-1.71694637862499,-1.04203157157022,1.33506540935939,0.43380415453854,0.099123095851938,-0.206433335538398,-0.489991207562285,0.65638628563931,0.0188386828899037,0.5374231722779,0.24826319314985,-0.057397348118224,-0.0496130995585462,0.0288756532607091
"GB_GCA_019744815.1",-0.429596452193058,-0.346963888923751,0.00130284321040923,-0.26015737872172,1.15429307569846,0.191452734943249,-0.180845159035633,-0.127881054607077,0.455240812750436,0.126023737505044,-0.266417148024093,0.143812504816023,0.25924995008835,0.124691585492319,-0.074302652759195,0.0656972200267653,-0.07700764455379,0.00152229760510223
"GB_GCA_018242625.1",0.246418184793664,-0.415768886852143,-0.234792064465204,-0.427733424746655,1.13063545758393,0.202840436242718,-0.177637981756096,-0.104588219863991,0.25049746073734,-0.0774756058296739,-0.929238578451765,0.115071662230688,0.289050376321543,0.316203333925166,0.714314268370507,-0.067105297377196,-0.104196216135641,0.00397785410721481
"GB_GCA_020853975.1",-0.079114045798045,-0.388107105896973,-0.0565355490475644,-0.565116437142673,1.13718452275467,0.171888878412387,-0.196043630690819,-0.150195124801509,0.314221602507165,-0.151136997028865,-0.582336359753402,0.494206999322359,0.0383223426640392,0.57941723076268,0.264762655125516,-0.158782640468131,-0.154694568263009,0.0064977120472545
"GB_GCA_905339235.1",0.318596562431341,-0.396842372171584,-0.227143061833916,-0.316330227542782,-0.265774751998074,-1.18383430256716,1.72747046663622,0.65149677633721,1.08672016933042,-0.317702942327053,-1.08176123861892,0.243276886769783,0.195282342934121,0.283769847529664,0.697697113820575,0.0783009648007018,-0.0416039054312751,0.0258420702121549
"GB_GCA_022180725.1",0.246418184793664,-0.415768886852143,-0.234792064465204,-0.427733424746655,1.13063545758393,0.202840436242718,-0.177637981756096,-0.104588219863991,0.25049746073734,-0.0774756058296739,-0.929238578451765,0.115071662230688,0.289050376321543,0.316203333925166,0.714314268370507,-0.067105297377196,-0.104196216135641,0.00397785410721481
"GB_GCA_020849105.1",-0.0941610720322709,-0.395294025585801,0.0274563624505514,-0.438347944370763,-0.320536169042991,0.344643167239658,-0.570043039032925,-0.322280841662661,-0.737099612741142,0.0337940009589812,-0.337468547395135,0.528181061100216,0.112606716277326,0.569856658673402,0.264880347699782,-0.202803610296122,-0.112205410262913,0.00701143715576902
"GB_GCA_024280755.1",-0.0219826943945934,-0.376367510905242,0.0351053650818397,-0.326944747166891,-1.71694637862499,-1.04203157157022,1.33506540935939,0.43380415453854,0.099123095851938,-0.206433335538398,-0.489991207562285,0.65638628563931,0.0188386828899037,0.5374231722779,0.24826319314985,-0.057397348118224,-0.0496130995585462,0.0288756532607091
"GB_GCA_020639255.1",-0.0941610720322709,-0.395294025585801,0.0274563624505514,-0.438347944370763,-0.320536169042991,0.344643167239658,-0.570043039032925,-0.322280841662661,-0.737099612741142,0.0337940009589812,-0.337468547395135,0.528181061100216,0.112606716277326,0.569856658673402,0.264880347699782,-0.202803610296122,-0.112205410262913,0.00701143715576902
"GB_GCA_015709595.1",0.0969941253813398,-0.419972900835018,-0.231552432912875,-0.594557420915664,0.0489438152061759,0.169550605293274,-0.130335767934952,-0.229121664498021,-1.3330781824813,0.370120439924762,0.0424818902926656,0.597838031903538,0.145909760967189,0.569743748134406,0.247669893414322,-0.241409357244664,0.0112624259979934,0.00613678444433126
"GB_GCA_022564665.1",-0.429596452193058,-0.346963888923751,0.00130284321040923,-0.26015737872172,1.15429307569846,0.191452734943249,-0.180845159035633,-0.127881054607077,0.455240812750436,0.126023737505044,-0.266417148024093,0.143812504816023,0.25924995008835,0.124691585492319,-0.074302652759195,0.0656972200267653,-0.07700764455379,0.00152229760510223
"GB_GCA_022568135.1",-0.247522788694416,-0.372226591937701,-0.391995068850666,-0.107032834750901,1.06130339817889,0.227628875759035,-0.36134505822488,-0.0838801917432692,0.729268538776633,0.13849911732964,0.189226122225597,0.284125123810999,0.27533473252097,0.316776083165303,0.142786817418494,0.368698816861813,-0.127804634932117,0.00266774438449324
"GB_GCA_022566535.1",-0.247522788694416,-0.372226591937701,-0.391995068850666,-0.107032834750901,1.06130339817889,0.227628875759035,-0.36134505822488,-0.0838801917432692,0.729268538776633,0.13849911732964,0.189226122225597,0.284125123810999,0.27533473252097,0.316776083165303,0.142786817418494,0.368698816861813,-0.127804634932117,0.00266774438449324
"RS_GCF_000875975.1",-0.133665045550781,-0.389111549491193,-0.0169480371173283,-0.209852063485332,-0.351001724308005,0.359329441694522,-0.641449457445829,-0.378762171567455,-0.499701260343717,0.192262799875816,0.0733085087284598,0.408409423380856,0.118987158760852,-0.463234828447024,-0.190309732818101,-0.178653816422744,0.0141578302498894,8.65097054912905e-05
"GB_GCA_000829755.1",-0.133665045550781,-0.389111549491193,-0.0169480371173283,-0.209852063485332,-0.351001724308005,0.359329441694522,-0.641449457445829,-0.378762171567455,-0.499701260343717,0.192262799875816,0.0733085087284598,0.408409423380856,0.118987158760852,-0.463234828447024,-0.190309732818101,-0.178653816422744,0.0141578302498894,8.65097054912905e-05
"GB_GCA_017305195.1",0.452690866732704,0.957201039679034,0.28897162432391,0.175435722575956,-0.287437869173672,0.38851411541119,-0.540501743855872,0.0232719207472004,-0.751996183400527,-0.17273379705896,0.516073938426307,-2.00652257428513,-0.961710326330307,0.17692138571336,0.538706869640258,-0.411168105644553,-0.20979060419428,-0.0147041885685109
"RS_GCF_001613545.1",-0.323923129469856,0.992930210662747,0.0360940334617566,-0.151443585719995,-0.354771884352797,0.410766293213624,-0.519507536568161,-0.290008936336952,-0.645675527877957,0.373649413819328,0.30536381798943,-1.18326500478472,-1.61631623237385,0.27233716189691,0.177409199089835,0.00100553836512754,-0.0856317147279829,-0.0101416322641978
"GB_GCA_018970255.1",-0.323923129469856,0.992930210662747,0.0360940334617566,-0.151443585719995,-0.354771884352797,0.410766293213624,-0.519507536568161,-0.290008936336952,-0.645675527877957,0.373649413819328,0.30536381798943,-1.18326500478472,-1.61631623237385,0.27233716189691,0.177409199089835,0.00100553836512754,-0.0856317147279829,-0.0101416322641978
"GB_GCA_009886045.1",-0.323923129469856,0.992930210662747,0.0360940334617566,-0.151443585719995,-0.354771884352797,0.410766293213624,-0.519507536568161,-0.290008936336952,-0.645675527877957,0.373649413819328,0.30536381798943,-1.18326500478472,-1.61631623237385,0.27233716189691,0.177409199089835,0.00100553836512754,-0.0856317147279829,-0.0101416322641978
"GB_GCA_023269545.1",-0.323923129469856,0.992930210662747,0.0360940334617566,-0.151443585719995,-0.354771884352797,0.410766293213624,-0.519507536568161,-0.290008936336952,-0.645675527877957,0.373649413819328,0.30536381798943,-1.18326500478472,-1.61631623237385,0.27233716189691,0.177409199089835,0.00100553836512754,-0.0856317147279829,-0.0101416322641978
"RS_GCF_000173075.1",0.253176127920972,-0.411662412784312,-0.431069011083304,0.77467129609288,1.17831529443224,0.660300812302158,0.185299030357123,-0.445363194990689,0.457097645859553,-0.418553162909288,0.00689795267806634,-0.0832883716933268,0.541092937007185,0.104105924212746,0.547244799212352,0.44482428842692,-0.307633290314898,0.000361171120008026
"GB_GCA_903928175.1",0.350071918956423,0.940900456958614,0.2088037708558,-0.509659428010566,-0.478918103589687,0.441193598477691,-0.632761692639672,-0.335463434619334,-0.338465361702308,0.120599211890958,0.839096408077913,-1.39572903645911,-1.43703517789098,-0.116015268654284,-0.00457405979153526,-0.699570003385483,-0.0216925651599568,-0.0146419784129757
"GB_GCA_021324395.1",-0.356578328366209,-0.345149185815603,0.241476331768422,0.337860074705171,-0.152972424721251,0.275698400797689,-0.567595157596752,-0.0656337211384378,-0.849507940272111,-0.174731600273293,0.0971882577752164,0.1767512226465,0.343583976664021,0.0929157227581342,-0.0965804166312988,0.0180707382272511,-0.224438560911802,0.0025441574899958
